"Date","N°/Type","Description","Mémo","Montant EUR","Compte","Catégorie","Pointé","Labels"
"08/03/2012","","GAB ABT EL GHAZALA    >TUNIS","","120.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"07/03/2012","","Café Amel","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/03/2012","","Café Folla","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/03/2012","","Chocolats","","-11.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"03/03/2012","","Salon de thé: Closerie","","-11.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"02/03/2012","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/03/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"01/03/2012","","Tennis: Abonnement","","-50.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"29/02/2012","","tabac","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"29/02/2012","","Bar Madison","","-10.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"27/02/2012","","Café Amel","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"27/02/2012","","tabac","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"26/02/2012","","Coiffeur","","-5.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"25/02/2012","","tabac pour moon","","-4.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON","Quotidien"
"24/02/2012","","Liquide essuie glace","","-4.00","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON","Quotidien"
"24/02/2012","","Cadeau Aymen Chakroun (naissance)","","-30.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"24/02/2012","","Lavage","","-7.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"24/02/2012","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"23/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/02/2012","","tabac","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"18/02/2012","","parking","","-2.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2012","","Bar des artistes","","-15.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2012","","tabac","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"18/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/02/2012","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"15/02/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"13/02/2012","","Remboursement jamel comedy club: Slim","leila","80.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"13/02/2012","","Café Amel","","-3.50","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2012","","pile pour montre","","-5.00","> Dépenses> Quotidien> Autres","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2012","","Terzi","","-2.50","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"10/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"10/02/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"08/02/2012","","Remboursement: Bourguiba, derniere prison","","30.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"08/02/2012","","Capsules café Lavazza","","-10.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"08/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/02/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"06/02/2012","","Remboursement jamel comedy club: Makram","","40.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"06/02/2012","","Café Amel","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"06/02/2012","","Remboursement jamel comedy club: Leila","slim","80.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON","Quotidien"
"04/02/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"04/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/02/2012","","Café Amel","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/02/2012","","Lavage","","-7.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2012","","Alimentation CEA MacSA - VERSEMENT ESPECE 190659","","-205.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"31/01/2012","","Remboursement massage","","35.00","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"27/01/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"22/01/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"21/01/2012","","chocolat","","-5.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Filles;Halloula;Quotidien"
"21/01/2012","","Bar Madison","","-20.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"18/01/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"15/01/2012","","Sw a sousse","","-25.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2012","","Remboursement Resto Kantaoui - Zoubeir","","50.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2012","","Remboursement Resto Kantaoui - Hamma","","50.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2012","","Remboursement Resto Kantaoui - Makram","","50.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2012","","tabac","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"13/01/2012","","Frais séjour ST à Sousse","","-40.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"11/01/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"08/01/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"06/01/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/01/2012","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"05/01/2012","","tabac","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;tabac"
"31/12/2011","","remboursemment - CCE Voyage","","50.00","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"23/12/2011","","Frais voyages","","-84.00","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Quotidien"
"22/12/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"19/12/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/12/2011","","Coiffeur","","-6.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"16/12/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"14/12/2011","","parking palmarium","palmarium","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"14/12/2011","","chewingum + tabac","","-10.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"14/12/2011","","Bar Madison","","-10.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"12/12/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/12/2011","","GAB ABT EL GHAZALA     0000347","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"11/12/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"10/12/2011","","parking palmarium","palmarium","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"10/12/2011","","Conso: soirée voiture","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"05/12/2011","","Rempoursement capsules Lavazza","","160.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"04/12/2011","","City sport","Deux pulls nike","-120.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"03/12/2011","","Conso: soirée voiture","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"03/12/2011","","crêperie la marsa","","-20.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Halloula;Quotidien"
"02/12/2011","","ATM BT MONOPRIX MENZ   0003208","","120.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"02/12/2011","","Bar : le cap","","-60.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2011","","Tennis: Abonnement","","-40.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2011","","ATM UIB SIDI BOUSAID   0005457","","150.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2011","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"01/12/2011","","Conso: soirée voiture","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"25/11/2011","","pause dej: café buvette","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"25/11/2011","","Café Amel","","-7.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"23/11/2011","","liquide essuie glace","","-4.00","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON","Quotidien"
"23/11/2011","","9obet Hwé","Sihem","-50.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"23/11/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/11/2011","","Parking Palmarium","","-4.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"22/11/2011","","Frais VISA","","-120.00","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Quotidien"
"21/11/2011","","ABT BACH HAMBA         0000327","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"21/11/2011","","ATM AB ELMANAR CAMPU   0066619","","120.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"20/11/2011","","chocolat","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"20/11/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"19/11/2011","","sw 3am naceur","","-1.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"19/11/2011","","Bar: Movenpick","","-35.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"18/11/2011","","pause dej: café buvette","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"18/11/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/11/2011","","Café Palmeraie","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/11/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/11/2011","","Salon de thé: la movida","","-15.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"13/11/2011","","Café Baristas","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"13/11/2011","","Jeff de Bruges","Sihem","-22.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"12/11/2011","","Abonnement bachata","","-50.00","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"12/11/2011","","sw 3am naceur","","-1.50","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"12/11/2011","","parking palmarium","palmarium","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"11/11/2011","","ABT SHERATON           0000317","","200.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"11/11/2011","","Golden Tulip","","-22.50","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"11/11/2011","","Distributeur: Canette","","-1.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"11/11/2011","","cotisation pack lait","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"06/11/2011","","Café Amel","","-6.50","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/11/2011","","Coiffeur","","-5.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"04/11/2011","","Café Amel","","-7.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/11/2011","","Lavage","","-7.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"03/11/2011","","Capsules café Lavazza","","-30.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"03/11/2011","","Café Amel","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/11/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/11/2011","","Bar Madison","","-30.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"01/11/2011","","retrai casier pour argent de poche","","100.00","> Actifs> Placement> Casier","> Actifs> Porte-monnaie","NON","Quotidien"
"01/11/2011","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"31/10/2011","","Café Dos con dos","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"30/10/2011","","ATM BNA EL MENZAH VI   0000389","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"30/10/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"29/10/2011","","Photo ball FMT","","-10.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"26/10/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/10/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"23/10/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/10/2011","","crêperie la marsa","","-19.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"22/10/2011","","chocolat","","-6.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Filles;Quotidien"
"22/10/2011","","retrait casier pour sortie filles","","50.00","> Actifs> Placement> Casier","> Actifs> Porte-monnaie","NON","Quotidien"
"21/10/2011","","Remboursement massage","","35.00","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"20/10/2011","","Café Amel","","-11.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"17/10/2011","","Chapati","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"17/10/2011","","Café Amel","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/10/2011","","Abonnement bachata","","-25.00","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"15/10/2011","","Monoprix","","-8.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"15/10/2011","","Monoprix","Shampoing & après shampoing","-11.00","> Dépenses> Quotidien> Produits","> Actifs> Porte-monnaie","NON","Quotidien"
"14/10/2011","","Café Bizerte","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"14/10/2011","","Croissants pour ST","","-22.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"13/10/2011","","pause dej: complement sw","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"12/10/2011","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/10/2011","","Café Amel","","-9.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/10/2011","","Placé a l'abri","","-150.00","> Actifs> Placement> Casier","> Actifs> Porte-monnaie","NON","Quotidien"
"08/10/2011","","Café Amel","","-6.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/10/2011","","salon de thé: menzah 6","","-14.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"07/10/2011","","revision 30000","30000","-59.00","> Dépenses> Auto> Entretien","> Actifs> Porte-monnaie","NON","Quotidien"
"06/10/2011","","Lavage","","-6.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"06/10/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/10/2011","","Café Amel","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/10/2011","","star oil","","-49.00","> Dépenses> Auto> Essence","> Actifs> Porte-monnaie","NON","Quotidien"
